Longitude,Latitude,month,year,Census.year,temp,site,long.scaled,long.center
-96.9644,33.0692,9,2002,2002,26.1,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2002,2002,26.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2002,2002,25.1,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2003,2003,23.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2003,2003,24,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2003,2003,25.1,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2003,2003,24.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2003,2003,23.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2003,2003,19.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2003,2003,19.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2003,2003,20.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2003,2003,19.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2003,2003,19.9,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2003,2003,21.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2003,2003,23.4,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2003,2003,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2003,2003,23.7,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2004,2004,23.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2004,2004,24.9,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2004,2004,27.2,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2004,2004,26.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2004,2004,25.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2004,2004,20.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2004,2004,23.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2004,2004,24.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2004,2004,23.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2004,2004,22.5,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2004,2004,21.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2004,2004,25.6,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2004,2004,26.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2004,2004,25.5,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2005,2005,26.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2005,2005,27.9,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2005,2005,29.3,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2005,2005,27.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2005,2005,26.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2005,2005,23,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2005,2005,23.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2005,2005,25,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2005,2005,23.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2005,2005,24.2,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2005,2005,24,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2005,2005,28.6,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2005,2005,28.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2005,2005,27.1,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2006,2006,24,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2006,2006,24.5,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2006,2006,27,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2006,2006,25.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2006,2006,22.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2006,2006,18.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2006,2006,20.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2006,2006,21.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2006,2006,20.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2006,2006,20.4,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2006,2006,19.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2006,2006,25.2,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2006,2006,26.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2006,2006,23.8,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2007,2007,24.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2007,2007,25.1,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2007,2007,27.8,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2007,2007,26.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2007,2007,25.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2007,2007,22.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2007,2007,23.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2007,2007,23.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2007,2007,23.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2007,2007,22.7,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2007,2007,22.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2007,2007,26.3,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2007,2007,27.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2007,2007,26.4,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2008,2008,23.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2008,2008,25,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2008,2008,26.5,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2008,2008,24.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2008,2008,23.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2008,2008,19.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2008,2008,20.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2008,2008,22.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2008,2008,20.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2008,2008,20.8,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2008,2008,20.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2008,2008,24.7,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2008,2008,25.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2008,2008,24.3,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2009,2009,23.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2009,2009,23.5,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2009,2009,25.7,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2009,2009,24.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2009,2009,23.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2009,2009,19.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2009,2009,20.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2009,2009,21.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2009,2009,20,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2009,2009,20.2,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2009,2009,20.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2009,2009,24.2,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2009,2009,25.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2009,2009,23.8,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2010,2010,26,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2010,2010,25.9,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2010,2010,26.8,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2010,2010,27.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2010,2010,25.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2010,2010,23.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2010,2010,24.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2010,2010,24.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2010,2010,22.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2010,2010,22.7,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2010,2010,23.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2010,2010,26.5,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2010,2010,27,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2010,2010,25.5,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2011,2011,26.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2011,2011,27.4,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2011,2011,28.6,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2011,2011,27.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2011,2011,25,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2011,2011,21.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2011,2011,21.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2011,2011,22.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2011,2011,21,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2011,2011,20,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2011,2011,22.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2011,2011,26.8,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2011,2011,28.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2011,2011,25.8,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2012,2012,25.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2012,2012,25.4,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2012,2012,26.6,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2012,2012,25.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2012,2012,25.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2012,2012,21.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2012,2012,23.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2012,2012,24.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2012,2012,22.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2012,2012,21.6,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2012,2012,23,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2012,2012,26.6,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2012,2012,26.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2012,2012,26.2,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2013,2013,24.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2013,2013,26.3,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2013,2013,27.9,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2013,2013,27,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2013,2013,26.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2013,2013,23,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2013,2013,24.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2013,2013,25,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2013,2013,23.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2013,2013,22.9,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2013,2013,24.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2013,2013,27.4,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2013,2013,27.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2013,2013,27.1,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2014,2014,24.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2014,2014,25.8,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2014,2014,26.8,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2014,2014,25.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2014,2014,25.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2014,2014,20.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2014,2014,23.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2014,2014,23.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2014,2014,22.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2014,2014,21.5,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2014,2014,21.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2014,2014,25.9,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2014,2014,26.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2014,2014,25.8,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2015,2015,26.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2015,2015,27.9,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2015,2015,28.2,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2015,2015,26.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2015,2015,27.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2015,2015,23.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2015,2015,24.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2015,2015,25.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2015,2015,24.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2015,2015,23.5,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2015,2015,24.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2015,2015,27.6,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2015,2015,27,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2015,2015,27.8,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2016,2016,25,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2016,2016,26.8,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2016,2016,27.9,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2016,2016,26.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2016,2016,25.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2016,2016,20.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2016,2016,23.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2016,2016,23.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2016,2016,23.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2016,2016,23.3,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2016,2016,22.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2016,2016,26.6,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2016,2016,27.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2016,2016,26.6,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2017,2017,25,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2017,2017,26.3,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2017,2017,25.9,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2017,2017,25.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2017,2017,24.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2017,2017,20.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2017,2017,22.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2017,2017,23.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2017,2017,23.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2017,2017,22.8,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2017,2017,22.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2017,2017,26,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2017,2017,26.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2017,2017,25.3,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2018,2018,23.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2018,2018,24.4,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2018,2018,26.5,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2018,2018,26,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2018,2018,23.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2018,2018,21.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2018,2018,22.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2018,2018,22.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2018,2018,22.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2018,2018,23.2,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2018,2018,21.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2018,2018,25.2,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2018,2018,26.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2018,2018,24.5,wf,-0.033343141,-0.075761643
-101.2,30.71,9,2019,2019,27.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,9,2019,2019,29.3,llano,-0.5866772,-1.333036643
-97.469,30.179,9,2019,2019,30.1,lostP,0.426622466,0.969363357
-95.551,30.7233,9,2019,2019,28.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,9,2019,2019,28.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,9,2019,2019,24.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,9,2019,2019,26.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,9,2019,2019,26.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,9,2019,2019,25.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,9,2019,2019,26.1,psu,1.645407545,3.738663357
-101.8833,33.5667,9,2019,2019,25.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,9,2019,2019,29.4,llela,0.648699869,1.473963357
-95.920129,29.920887,9,2019,2019,28.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,9,2019,2019,29.2,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1979,1979,21.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1979,1979,23,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1979,1979,22.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1979,1979,21,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1979,1979,21.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1979,1979,16.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1979,1979,18.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1979,1979,19.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1979,1979,17.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1979,1979,16.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1979,1979,18.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1979,1979,21.1,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1979,1979,21.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1979,1979,21.8,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1980,1980,18.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1980,1980,19.6,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1980,1980,20.1,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1980,1980,18.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1980,1980,17.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1980,1980,14.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1980,1980,15.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1980,1980,16.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1980,1980,14.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1980,1980,14.3,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1980,1980,15.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1980,1980,18.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1980,1980,19.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1980,1980,17.8,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1981,1981,19,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1981,1981,20.1,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1981,1981,21.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1981,1981,20.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1981,1981,18.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1981,1981,14,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1981,1981,14.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1981,1981,16.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1981,1981,14.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1981,1981,14.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1981,1981,15.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1981,1981,19,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1981,1981,21.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1981,1981,18.5,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1982,1982,19.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1982,1982,20.3,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1982,1982,20.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1982,1982,19.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1982,1982,18.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1982,1982,14.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1982,1982,15.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1982,1982,17.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1982,1982,15.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1982,1982,15.3,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1982,1982,16.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1982,1982,19.5,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1982,1982,20.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1982,1982,19,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1983,1983,20.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1983,1983,20.9,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1983,1983,21.8,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1983,1983,20.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1983,1983,19.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1983,1983,15.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1983,1983,16.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1983,1983,17.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1983,1983,15.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1983,1983,16.1,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1983,1983,17.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1983,1983,19.9,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1983,1983,21,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1983,1983,19.6,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1984,1984,18.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1984,1984,19.9,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1984,1984,21.9,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1984,1984,21.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1984,1984,17.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1984,1984,13,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1984,1984,14.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1984,1984,16.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1984,1984,14.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1984,1984,15.7,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1984,1984,14.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1984,1984,19.3,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1984,1984,22.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1984,1984,17.9,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1985,1985,19.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1985,1985,20.4,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1985,1985,21.7,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1985,1985,21.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1985,1985,18.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1985,1985,14.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1985,1985,14.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1985,1985,16.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1985,1985,14.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1985,1985,16.2,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1985,1985,15.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1985,1985,19.9,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1985,1985,22,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1985,1985,18.9,wf,-0.033343141,-0.075761643
-101.2,30.71,10,1986,1986,17.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,10,1986,1986,18.8,llano,-0.5866772,-1.333036643
-97.469,30.179,10,1986,1986,20.4,lostP,0.426622466,0.969363357
-95.551,30.7233,10,1986,1986,19.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,10,1986,1986,17,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,10,1986,1986,13.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,10,1986,1986,14.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,10,1986,1986,15.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,10,1986,1986,14.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,10,1986,1986,15.2,psu,1.645407545,3.738663357
-101.8833,33.5667,10,1986,1986,15,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,10,1986,1986,18.7,llela,0.648699869,1.473963357
-95.920129,29.920887,10,1986,1986,20.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,10,1986,1986,17.5,wf,-0.033343141,-0.075761643
