Longitude,Latitude,month,year,tempmin,site,long.scaled,long.center
-98.514125,33.913161,1,2006,7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2007,2.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2007,2.7,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2007,5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2007,5.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2007,-0.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2007,-4.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2007,-3.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2007,-2.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2007,-4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2007,-2.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2007,-1.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2007,2.3,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2007,6.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2007,0,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2008,3.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2008,4.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2008,6.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2008,6.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2008,1.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2008,-1.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2008,-1.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2008,-0.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2008,-3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2008,-2.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2008,-0.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2008,3.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2008,7.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2008,2.4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2009,3.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2009,5,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2009,6.3,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2009,6.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2009,0.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2009,-0.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2009,-2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2009,-1.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2009,-3.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2009,-3.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2009,0.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2009,3,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2009,7.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2009,1.4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2010,2.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2010,3.6,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2010,4.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2010,4.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2010,-0.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2010,-2.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2010,-3.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2010,-2.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2010,-4.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2010,-5.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2010,-1.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2010,2.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2010,5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2010,0.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2011,3.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2011,3.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2011,5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2011,5.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2011,-0.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2011,-2.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2011,-3.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2011,-2.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2011,-5.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2011,-4.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2011,-0.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2011,1.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2011,6.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2011,0.1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2012,4.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2012,5.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2012,8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2012,8.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2012,3.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2012,0.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2012,0.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2012,1.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2012,-1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2012,0.3,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2012,2.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2012,5.3,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2012,9.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2012,4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2013,4.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2013,5.4,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2013,7.8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2013,8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2013,1.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2013,-1.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2013,-1.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2013,0.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2013,-1.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2013,-0.5,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2013,0.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2013,4.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2013,8.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2013,2.8,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2014,1.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2014,2.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2014,4.3,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2014,3.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2014,0,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2014,-1.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2014,-2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2014,-1.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2014,-4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2014,-4.8,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2014,-0.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2014,1.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2014,4.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2014,0.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2015,1.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2015,2.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2015,4.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2015,4.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2015,0.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2015,-1.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2015,-1.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2015,-0.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2015,-3.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2015,-2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2015,-1.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2015,2.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2015,5.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2015,1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2016,3.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2016,4.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2016,6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2016,5.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2016,1.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2016,-1.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2016,-1.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2016,-0.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2016,-2.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2016,-1.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2016,0.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2016,3.1,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2016,6.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2016,1.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2017,5.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2017,7,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2017,9.7,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2017,10.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2017,2.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2017,-0.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2017,-0.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2017,0.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2017,-1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2017,0.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2017,1.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2017,6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2017,11.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2017,3.4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2018,2.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2018,3.1,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2018,4.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2018,3.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2018,0.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2018,-1.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2018,-2.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2018,-1.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2018,-3.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2018,-3.6,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2018,-0.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2018,1.8,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2018,4.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2018,0.7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2019,3.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2019,5.1,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2019,6.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2019,5.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2019,1.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2019,-0.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2019,-1.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2019,-0.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2019,-2.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2019,-1.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2019,0.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2019,3.4,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2019,7.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2019,1.8,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1979,3.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1979,3.7,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1979,6,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1979,5.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1979,-1.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1979,-1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1979,-5.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1979,-4.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1979,-9.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1979,-7,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1979,-0.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1979,1.2,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1979,7,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1979,-0.6,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1980,4.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1980,5.2,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1980,6.2,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1980,6.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1980,1.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1980,-0.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1980,-2.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1980,-0.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1980,-4.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1980,-3.5,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1980,1.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1980,3.4,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1980,7.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1980,2.3,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1981,6.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1981,7.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1981,8.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1981,7.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1981,4.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1981,1.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1981,0.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1981,2.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1981,-0.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1981,-0.7,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1981,2.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1981,5.5,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1981,8.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1981,4.8,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1982,4.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1982,4.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1982,5.7,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1982,5.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1982,0.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1982,-2.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1982,-4.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1982,-1.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1982,-5.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1982,-2.7,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1982,0.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1982,2.6,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1982,6.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1982,0.9,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1983,5.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1983,5.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1983,6.9,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1983,7.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1983,2.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1983,-1.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1983,0.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1983,2.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1983,-0.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1983,1.1,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1983,1.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1983,5.5,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1983,7.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1983,3.9,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1984,4.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1984,6.6,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1984,7.7,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1984,6.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1984,3.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1984,0.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1984,1.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1984,2.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1984,0.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1984,1.6,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1984,1.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1984,5.6,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1984,7.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1984,4.2,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1985,3.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1985,5,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1985,5.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1985,5.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1985,0.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1985,-1.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1985,-2.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1985,-1.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1985,-3.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1985,-3.7,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1985,0.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1985,3.2,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1985,6.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1985,1.2,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1986,8.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1986,8.8,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1986,9.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1986,9.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1986,4.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1986,1.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1986,1.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1986,2.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1986,-0.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1986,0.4,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1986,3.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1986,7.2,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1986,10.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1986,5.7,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1987,6.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1987,7.7,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1987,9.1,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1987,8.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1987,4.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1987,1.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1987,2.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1987,3,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1987,1.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1987,2.5,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1987,2.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1987,7,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1987,9.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1987,5.7,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1988,5.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1988,6.8,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1988,7.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1988,7,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1988,1.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1988,0,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1988,-1.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1988,-0.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1988,-2.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1988,-3.1,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1988,0.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1988,4.6,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1988,8.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1988,2.3,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1989,5.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1989,5.4,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1989,7.2,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1989,7.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1989,0.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1989,-2.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1989,-4.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1989,-2.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1989,-5.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1989,-5,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1989,0.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1989,3.7,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1989,8.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1989,1.4,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1990,7.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1990,8.7,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1990,11,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1990,10.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1990,5.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1990,1.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1990,1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1990,3.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1990,0.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1990,1.6,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1990,3.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1990,7.6,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1990,11.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1990,6.1,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1991,6.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1991,7.4,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1991,8.6,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1991,8.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1991,5.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1991,2.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1991,3.5,woodward,-0.422253661,-0.959436643
