"transition","site","Longitude","Latitude","long.scaled","long.center","season","tas"
"1987-1988","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",12.125
"1987-1988","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",26.925
"1987-1988","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",12.6375
"1987-1988","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"ds",24.875
"1987-1988","woodward",-99.3978,36.4331,-0.422253661474805,-0.959436642857142,"gs",8.525
"1988-1989","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"ds",23.1
"1988-1989","buffalolake",-101.8453,35.1992,-1.49941268406746,-3.40693664285713,"gs",10.0125
"1988-1989","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"ds",26.325
"1988-1989","elreno",-97.9575,35.5303,0.211630767632538,0.480863357142866,"gs",10.6875
"1988-1989","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"ds",27.975
"1988-1989","Katy",-95.920129,29.920887,1.10828962565854,2.51823435714286,"gs",17.6625
"1988-1989","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"ds",26.675
"1988-1989","llano",-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"gs",16.125
"1988-1989","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"ds",28.2
"1988-1989","llela",-96.9644,33.0692,0.648699868893731,1.47396335714286,"gs",14.4375
"1988-1989","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"ds",28.4
"1988-1989","lostP",-97.469,30.179,0.426622466319573,0.969363357142868,"gs",17.275
"1988-1989","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"ds",23.975
"1988-1989","lubbock",-101.8833,33.5667,-1.51613670566441,-3.44493664285714,"gs",11.8375
"1988-1989","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"ds",25.825
"1988-1989","ninnescah",-97.672833,37.538006,0.33691437436773,0.765530357142865,"gs",9.1
"1988-1989","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"ds",25.6
"1988-1989","ozona",-101.2,30.71,-1.21541239100146,-2.76163664285714,"gs",15
"1988-1989","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"ds",25.125
"1988-1989","psu",-94.6997,37.4103,1.64540754548846,3.73866335714285,"gs",8.975
"1988-1989","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"ds",27.375
"1988-1989","shsu",-95.551,30.7233,1.27074545113376,2.88736335714286,"gs",16.5375
"1988-1989","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"ds",27.65
"1988-1989","vernon",-99.2906,34.1511,-0.375074316338159,-0.852236642857136,"gs",13.125
"1988-1989","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"ds",27.825
"1988-1989","wf",-98.514125,33.913161,-0.0333431408253389,-0.0757616428571453,"gs",13.4125
