Longitude,Latitude,month,year,tempmax,site,long.scaled,long.center
-97.672833,37.538006,11,1979,11.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1979,12.2,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1979,15.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1979,16.9,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1979,19.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1979,16.5,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1980,18.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1980,19.8,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1980,20.2,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1980,18.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1980,17.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1980,15.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1980,16.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1980,16.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1980,15.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1980,14.3,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1980,14.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1980,18.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1980,19.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1980,17.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1981,22.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1981,22.9,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1981,22.8,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1981,21.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1981,19.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1981,17.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1981,16.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1981,16.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1981,14.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1981,15.1,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1981,19.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1981,19.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1981,22.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1981,19.6,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1982,19.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1982,20.1,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1982,20.5,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1982,20.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1982,18.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1982,15.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1982,15.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1982,15.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1982,13.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1982,13.5,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1982,17.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1982,18.4,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1982,21.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1982,18.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1983,20.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1983,22.1,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1983,23.8,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1983,21.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1983,19.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1983,17.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1983,15.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1983,16,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1983,14.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1983,14.1,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1983,18.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1983,20,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1983,22.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1983,20,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1984,18.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1984,19.7,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1984,20.8,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1984,19.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1984,18.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1984,16.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1984,15.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1984,15.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1984,13.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1984,13.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1984,17.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1984,17.7,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1984,21.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1984,17.6,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1985,21.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1985,21.9,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1985,23,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1985,22.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1985,19.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1985,17.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1985,13.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1985,15.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1985,11.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1985,13.2,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1985,19.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1985,19.9,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1985,23.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1985,19.3,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1986,18.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1986,20.7,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1986,21.1,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1986,20.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1986,16.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1986,14.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1986,13.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1986,12.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1986,10.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1986,11.5,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1986,16.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1986,16.8,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1986,21.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1986,16.3,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1987,19.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1987,20.5,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1987,21.2,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1987,20.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1987,19.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1987,16.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1987,15.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1987,15.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1987,14.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1987,14,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1987,18.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1987,18.6,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1987,21.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1987,18.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1988,23.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1988,24.3,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1988,25.3,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1988,23.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1988,20.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1988,18.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1988,16.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1988,17.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1988,16.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1988,15.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1988,20.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1988,21,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1988,25.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1988,20.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1989,21.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1989,21.7,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1989,22.8,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1989,21.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1989,20.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1989,19.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1989,18.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1989,18.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1989,16.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1989,15.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1989,20.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1989,21.9,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1989,22.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1989,20.4,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1990,20.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1990,20.9,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1990,23.6,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1990,22.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1990,21.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1990,18.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1990,18.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1990,19,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1990,18,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1990,18.3,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1990,19.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1990,21.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1990,23.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1990,21.5,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1991,17.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1991,18.6,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1991,19.3,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1991,18,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1991,14.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1991,14.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1991,12.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1991,12.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1991,10.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1991,11.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1991,15.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1991,16.1,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1991,19.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1991,15.2,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1992,18,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1992,18.2,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1992,19.6,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1992,18.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1992,16.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1992,12.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1992,11.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1992,14.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1992,10.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1992,11.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1992,16.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1992,16.7,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1992,19.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1992,16.8,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1993,18.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1993,18.6,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1993,19.3,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1993,18.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1993,16.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1993,15.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1993,14.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1993,14.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1993,12.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1993,11.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1993,16.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1993,15.9,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1993,19.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1993,16.6,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1994,20,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1994,21.2,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1994,22.9,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1994,22.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1994,19,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1994,16.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1994,15.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1994,16.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1994,14.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1994,15.1,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1994,18.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1994,19.1,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1994,23.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1994,18.8,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1995,20.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1995,21.3,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1995,21.4,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1995,20.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1995,20.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1995,19.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1995,18.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1995,17.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1995,15.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1995,13.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1995,20.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1995,20,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1995,21.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1995,21.3,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1996,19.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1996,20.6,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1996,21.7,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1996,20.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1996,17.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1996,16.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1996,13.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1996,13.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1996,11,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1996,10.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1996,18.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1996,17.9,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1996,21.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1996,17.1,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1997,18.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1997,19.4,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1997,18.9,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1997,17.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1997,16,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1997,13.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1997,12.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1997,12.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1997,11.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1997,11.1,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1997,16.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1997,15.8,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1997,18.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1997,16.1,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1998,19.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1998,20.9,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1998,21.7,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1998,21,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1998,19.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1998,16.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1998,16.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1998,16.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1998,15.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1998,15.8,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1998,18.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1998,19.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1998,22.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1998,19,wf,-0.033343141,-0.075761643
-101.2,30.71,11,1999,22.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,1999,23.2,llano,-0.5866772,-1.333036643
-97.469,30.179,11,1999,25,lostP,0.426622466,0.969363357
-95.551,30.7233,11,1999,23.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,1999,22.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,1999,20.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,1999,21.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,1999,20.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,1999,18.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,1999,19.2,psu,1.645407545,3.738663357
-101.8833,33.5667,11,1999,22.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,1999,22.7,llela,0.648699869,1.473963357
-95.920129,29.920887,11,1999,24.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,1999,22.4,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2000,15.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2000,16.7,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2000,18.8,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2000,18.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2000,13.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2000,10.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2000,11.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2000,11.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2000,10.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2000,9.9,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2000,12.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2000,14.7,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2000,19.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2000,13.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2001,19.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2001,20.5,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2001,22.2,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2001,22.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2001,19.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2001,17.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2001,18,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2001,18,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2001,17.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2001,17.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2001,17.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2001,20.6,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2001,23.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2001,19.8,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2002,17.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2002,18.7,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2002,19.4,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2002,18.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2002,16.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2002,13.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2002,14.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2002,14.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2002,12.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2002,12.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2002,15,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2002,17.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2002,19.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2002,16.7,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2003,20,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2003,20.5,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2003,23.1,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2003,22,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2003,19.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2003,17.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2003,15.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2003,16.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2003,13.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2003,14.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2003,18.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2003,20.3,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2003,23.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2003,19.5,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2004,17.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2004,19,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2004,21.4,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2004,21.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2004,16.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2004,12.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2004,13.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2004,14.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2004,13.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2004,14.6,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2004,13.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2004,18.3,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2004,22.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2004,17,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2005,21.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2005,23.2,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2005,24.4,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2005,22.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2005,20.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2005,19.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2005,18.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2005,19.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2005,17.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2005,16.4,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2005,20.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,11,2005,22.5,llela,0.648699869,1.473963357
-95.920129,29.920887,11,2005,23.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,11,2005,21.4,wf,-0.033343141,-0.075761643
-101.2,30.71,11,2006,22.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,11,2006,23.1,llano,-0.5866772,-1.333036643
-97.469,30.179,11,2006,24,lostP,0.426622466,0.969363357
-95.551,30.7233,11,2006,21.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,11,2006,19.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,11,2006,18.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,11,2006,18.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,11,2006,17.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,11,2006,16.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,11,2006,15.1,psu,1.645407545,3.738663357
-101.8833,33.5667,11,2006,20,lubbock,-1.516136706,-3.444936643
