"site","Longitude","Latitude","Block","Aluminum.Tag","source_pop","source_ind","ppt_mismatch","Sex","year_t1","tillerN_t0","flowerN_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","MaxLength_t0","MaxWidth_t0","surv_t1","tillerN_t1","flowerN_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","MaxLength_t1","MaxWidth_t1"
"woodward",-99.3978,36.4331,6,33,"SLR",320,56.929884947327,"M",2015,4,NA,NA,NA,NA,NA,NA,1,7,1,2.4,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,53,"LAR",354,-131.827491886576,"F",2015,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,66,"LAR",355,-131.827491886576,"M",2015,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,54,"LAR",357,-131.827491886576,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,65,"LAR",358,-131.827491886576,"F",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,47,"COB",360,-43.158677221023,"F",2015,2,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,56,"COB",362,-43.158677221023,"M",2015,1,NA,NA,NA,NA,NA,NA,1,3,1,9.5,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,9,"COB",364,-43.158677221023,"F",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,17,"COB",365,-43.158677221023,"F",2015,5,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,31,"COB",366,-43.158677221023,"F",2015,2,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,55,"COB",367,-43.158677221023,"F",2015,2,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,63,"LLELA",368,-319.672694544007,"F",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,75,"LLELA",369,-319.672694544007,"F",2015,1,NA,NA,NA,NA,NA,NA,1,3,1,9.4,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,83,"LLELA",372,-319.672694544007,"F",2015,1,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,20,"LLELA",374,-319.672694544007,"M",2015,3,NA,NA,NA,NA,NA,NA,1,5,1,9.3,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,6,"LLELA",374,-319.672694544007,"M",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,5,26,"LLELA",375,-319.672694544007,"M",2015,3,NA,NA,NA,NA,NA,NA,1,9,2,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,84,"LLELA",376,-319.672694544007,"M",2015,1,NA,NA,NA,NA,NA,NA,1,4,1,4.3,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,8,"QLP",38,-106.160389549854,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,2,"QLP",40,-106.160389549854,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,71,"HHC",49,-501.040062516793,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,21,"QLP",5,-106.160389549854,"F",2015,2,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,41,"HHC",59,-501.040062516793,"F",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,57,"QLP",6,-106.160389549854,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,3,"HHC",60,-501.040062516793,"F",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,72,"HHC",67,-501.040062516793,"M",2015,2,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,4,"HHC",68,-501.040062516793,"M",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,12,"HHC",71,-501.040062516793,"M",2015,2,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,52,"SSC",81,-157.93566119672,"M",2015,4,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,13,"SSC",87,-157.93566119672,"F",2015,3,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,5,27,"SSC",87,-157.93566119672,"F",2015,3,NA,NA,NA,NA,NA,NA,1,9,1,9.6,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,34,"SSC",87,-157.93566119672,"F",2015,1,NA,NA,NA,NA,NA,NA,1,4,1,10.1,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,51,"SSC",87,-157.93566119672,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,11,"HHC",89,-501.040062516793,"F",2015,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,69,"LAR",296,-131.827491886576,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,20,"LLELA",374,-319.672694544007,"M",2016,5,1,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,18,"COB",306,-43.158677221023,"M",2016,1,0,NA,NA,NA,NA,NA,1,5,1,9.2,NA,NA,0,8
"woodward",-99.3978,36.4331,12,70,"LAR",302,-131.827491886576,"M",2016,4,0,NA,NA,NA,NA,NA,1,10,1,6.5,NA,NA,11,20
"woodward",-99.3978,36.4331,11,66,"LAR",355,-131.827491886576,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,17,"COB",365,-43.158677221023,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,62,"QLP",215,-106.160389549854,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,78,"QLP",25,-106.160389549854,"M",2016,9,0,NA,NA,NA,NA,NA,1,26,2,NA,NA,NA,13,32
"woodward",-99.3978,36.4331,4,23,"HHC",107,-501.040062516793,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,4,"HHC",68,-501.040062516793,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,84,"LLELA",376,-319.672694544007,"M",2016,4,1,4.3,NA,NA,NA,NA,1,6,0,NA,NA,NA,13,23
"woodward",-99.3978,36.4331,4,24,"HHC",131,-501.040062516793,"M",2016,3,0,NA,NA,NA,NA,NA,1,14,1,8.6,NA,NA,19,21
"woodward",-99.3978,36.4331,4,22,"QLP",211,-106.160389549854,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,5,26,"LLELA",375,-319.672694544007,"M",2016,9,2,NA,NA,NA,NA,NA,1,12,1,NA,NA,NA,29,53
"woodward",-99.3978,36.4331,11,63,"LLELA",368,-319.672694544007,"F",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,3,"HHC",60,-501.040062516793,"F",2016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,77,"QLP",1,-106.160389549854,"F",2016,5,1,NA,NA,NA,NA,NA,1,13,3,11.1,7.9,7.9,5,19
"woodward",-99.3978,36.4331,14,83,"LLELA",372,-319.672694544007,"F",2016,4,0,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,5,25,"LAR",299,-131.827491886576,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,74,"LAR",294,-131.827491886576,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,10,"COB",295,-43.158677221023,"M",2016,6,1,6,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,5,28,"SLR",319,56.929884947327,"M",2016,3,0,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,0,4
"woodward",-99.3978,36.4331,1,6,"LLELA",374,-319.672694544007,"M",2016,2,0,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,0,10
"woodward",-99.3978,36.4331,2,11,"HHC",89,-501.040062516793,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,34,"SSC",87,-157.93566119672,"F",2016,4,1,10.1,NA,NA,NA,NA,1,7,0,NA,NA,NA,0,12
"woodward",-99.3978,36.4331,10,60,"SSC",81,-157.93566119672,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,76,"LLELA",377,-319.672694544007,"M",2016,1,0,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,14,79,"SLR",315,56.929884947327,"F",2016,5,0,NA,NA,NA,NA,NA,1,12,4,10.6,11.1,11.3,0,20
"woodward",-99.3978,36.4331,6,31,"COB",366,-43.158677221023,"F",2016,5,0,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA,8,20
"woodward",-99.3978,36.4331,10,58,"QLP",219,-106.160389549854,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,50,"CWM",14,-75.747321032126,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,52,"SSC",81,-157.93566119672,"M",2016,7,NA,NA,NA,NA,NA,NA,1,25,3,6.5,1.1,6.8,4,8.5
"woodward",-99.3978,36.4331,1,5,"LAR",292,-131.827491886576,"F",2016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,12,"HHC",71,-501.040062516793,"M",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,81,"LAR",309,-131.827491886576,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,75,"LLELA",369,-319.672694544007,"F",2016,3,1,9.4,NA,NA,NA,NA,1,6,1,12.4,NA,NA,0,0
"woodward",-99.3978,36.4331,6,36,"CWM",17,-75.747321032126,"M",2016,4,1,2.2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,16,"CWM",18,-75.747321032126,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,7,"QLP",4,-106.160389549854,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,56,"COB",362,-43.158677221023,"M",2016,3,1,9.5,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,35,"CWM",97,-75.747321032126,"F",2016,2,0,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,53,"LAR",354,-131.827491886576,"F",2016,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,37,"LAR",299,-131.827491886576,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,80,"SSC",81,-157.93566119672,"M",2016,10,1,6.2,NA,NA,NA,NA,1,22,0,NA,NA,NA,8,23
"woodward",-99.3978,36.4331,5,29,"CWM",114,-75.747321032126,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,8,"QLP",38,-106.160389549854,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,61,"QLP",12,-106.160389549854,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,55,"COB",367,-43.158677221023,"F",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,72,"HHC",67,-501.040062516793,"M",2016,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,38,"LAR",310,-131.827491886576,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,73,"LAR",292,-131.827491886576,"F",2016,11,2,10.1,6.5,NA,NA,NA,1,31,3,9.6,8.1,7.1,22,26
"woodward",-99.3978,36.4331,5,30,"CWM",121,-75.747321032126,"M",2016,1,0,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,0,9
"woodward",-99.3978,36.4331,2,9,"COB",364,-43.158677221023,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,82,"LAR",350,-131.827491886576,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,39,"CWM",110,-75.747321032126,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,21,"QLP",5,-106.160389549854,"F",2016,4,0,NA,NA,NA,NA,NA,1,12,1,7.4,NA,NA,12,18
"woodward",-99.3978,36.4331,5,27,"SSC",87,-157.93566119672,"F",2016,9,1,9.6,NA,NA,NA,NA,1,29,9,16.4,13.5,13,22,29
"woodward",-99.3978,36.4331,11,65,"LAR",358,-131.827491886576,"F",2016,1,0,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA,11,31
"woodward",-99.3978,36.4331,9,54,"LAR",357,-131.827491886576,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,40,"CWM",166,-75.747321032126,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,14,"SLR",317,56.929884947327,"M",2016,1,0,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,0,16
"woodward",-99.3978,36.4331,10,57,"QLP",6,-106.160389549854,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,9,49,"CWM",34,-75.747321032126,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,32,"COB",308,-43.158677221023,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,67,"COB",293,-43.158677221023,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,64,"LLELA",373,-319.672694544007,"M",2016,1,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,7,41,"HHC",59,-501.040062516793,"F",2016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,2,"QLP",40,-106.160389549854,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,59,"SLR",313,56.929884947327,"F",2016,3,0,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,3,15,"CWM",98,-75.747321032126,"F",2016,4,0,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,8.5,16
"woodward",-99.3978,36.4331,7,42,"HHC",142,-501.040062516793,"M",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,68,"COB",295,-43.158677221023,"M",2016,1,0,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,0,13
"woodward",-99.3978,36.4331,6,33,"SLR",320,56.929884947327,"M",2016,7,1,2.4,NA,NA,NA,NA,1,7,2,6.9,7.2,NA,0,8
"woodward",-99.3978,36.4331,12,71,"HHC",49,-501.040062516793,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,3,13,"SSC",87,-157.93566119672,"F",2016,2,0,NA,NA,NA,NA,NA,1,18,3,16,7.1,15,25,34
"woodward",-99.3978,36.4331,8,43,"HHC",145,-501.040062516793,"F",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,44,"HHC",147,-501.040062516793,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,45,"CWM",109,-75.747321032126,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,46,"CWM",15,-75.747321032126,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,47,"COB",360,-43.158677221023,"F",2016,6,0,NA,NA,NA,NA,NA,1,9,1,11.2,NA,NA,4,12
"woodward",-99.3978,36.4331,8,48,"COB",306,-43.158677221023,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,77,"QLP",1,-106.160389549854,"F",2017,13,3,11.1,7.9,7.9,5,19,1,9,0,NA,NA,NA,3,15
"woodward",-99.3978,36.4331,4,24,"HHC",131,-501.040062516793,"M",2017,14,1,8.6,NA,NA,19,21,1,3,0,NA,NA,NA,2,7
"woodward",-99.3978,36.4331,12,69,"LAR",296,-131.827491886576,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,5,28,"SLR",319,56.929884947327,"M",2017,4,0,NA,NA,NA,1,4,1,3,0,NA,NA,NA,1,9
"woodward",-99.3978,36.4331,6,34,"SSC",87,-157.93566119672,"F",2017,7,0,NA,NA,NA,1,12,1,30,3,9.2,9.7,9.7,21,38
"woodward",-99.3978,36.4331,12,72,"HHC",67,-501.040062516793,"M",2017,NA,NA,NA,NA,NA,NA,NA,1,14,4,6.6,6.4,8.1,10,21
"woodward",-99.3978,36.4331,4,21,"QLP",5,-106.160389549854,"F",2017,12,1,7.4,NA,NA,12,18,1,18,1,6.9,NA,NA,12,35
"woodward",-99.3978,36.4331,11,63,"LLELA",368,-319.672694544007,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,36,"CWM",17,-75.747321032126,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,2,"QLP",40,-106.160389549854,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,23,"HHC",107,-501.040062516793,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,76,"LLELA",377,-319.672694544007,"M",2017,2,0,NA,NA,NA,0,0,1,2,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,5,30,"CWM",121,-75.747321032126,"M",2017,5,0,NA,NA,NA,1,9,1,23,4,NA,NA,NA,27,36
"woodward",-99.3978,36.4331,14,84,"LLELA",376,-319.672694544007,"M",2017,6,0,NA,NA,NA,13,23,1,7,0,NA,NA,NA,10,17
"woodward",-99.3978,36.4331,13,78,"QLP",25,-106.160389549854,"M",2017,26,2,NA,NA,NA,13,32,1,132,6,12.6,11.6,10.5,61,72
"woodward",-99.3978,36.4331,1,6,"LLELA",374,-319.672694544007,"M",2017,7,0,NA,NA,NA,1,10,1,17,0,NA,NA,NA,6,23
"woodward",-99.3978,36.4331,14,80,"SSC",81,-157.93566119672,"M",2017,22,0,NA,NA,NA,8,23,1,68,0,NA,NA,NA,22,32
"woodward",-99.3978,36.4331,4,22,"QLP",211,-106.160389549854,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,55,"COB",367,-43.158677221023,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,13,75,"LLELA",369,-319.672694544007,"F",2017,6,1,12.4,NA,NA,0,0,1,7,1,9.4,NA,NA,3,7
"woodward",-99.3978,36.4331,11,65,"LAR",358,-131.827491886576,"F",2017,13,0,NA,NA,NA,11,31,1,35,0,NA,NA,NA,31,51
"woodward",-99.3978,36.4331,7,38,"LAR",310,-131.827491886576,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,79,"SLR",315,56.929884947327,"F",2017,12,4,10.6,11.1,11.3,1,20,1,8,0,NA,NA,NA,2,9
"woodward",-99.3978,36.4331,7,39,"CWM",110,-75.747321032126,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,11,"HHC",89,-501.040062516793,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,56,"COB",362,-43.158677221023,"M",2017,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,67,"COB",293,-43.158677221023,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,11,66,"LAR",355,-131.827491886576,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,37,"LAR",299,-131.827491886576,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,7,"QLP",4,-106.160389549854,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,4,20,"LLELA",374,-319.672694544007,"M",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,68,"COB",295,-43.158677221023,"M",2017,5,NA,NA,NA,NA,1,13,1,15,2,5.4,5.5,NA,7,19
"woodward",-99.3978,36.4331,7,40,"CWM",166,-75.747321032126,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,14,82,"LAR",350,-131.827491886576,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,31,"COB",366,-43.158677221023,"F",2017,15,0,NA,NA,NA,8,20,1,16,0,NA,NA,NA,3,12
"woodward",-99.3978,36.4331,7,41,"HHC",59,-501.040062516793,"F",2017,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0
"woodward",-99.3978,36.4331,3,18,"COB",306,-43.158677221023,"M",2017,5,1,9.2,NA,NA,1,8,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,8,"QLP",38,-106.160389549854,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,58,"QLP",219,-106.160389549854,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,32,"COB",308,-43.158677221023,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,5,29,"CWM",114,-75.747321032126,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,70,"LAR",302,-131.827491886576,"M",2017,10,1,6.5,NA,NA,11,20,1,18,1,12.1,NA,NA,17,36
"woodward",-99.3978,36.4331,4,19,"LAR",296,-131.827491886576,"F",2017,1,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,8,43,"HHC",145,-501.040062516793,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,7,42,"HHC",142,-501.040062516793,"M",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,12,"HHC",71,-501.040062516793,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,60,"SSC",81,-157.93566119672,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,10,57,"QLP",6,-106.160389549854,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,6,33,"SLR",320,56.929884947327,"M",2017,7,2,6.9,7.2,NA,1,8,1,3,0,NA,NA,NA,1,8
"woodward",-99.3978,36.4331,8,44,"HHC",147,-501.040062516793,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,2,9,"COB",364,-43.158677221023,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,12,71,"HHC",49,-501.040062516793,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"woodward",-99.3978,36.4331,1,3,"HHC",60,-501.040062516793,"F",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
