Longitude,Latitude,month,year,Census.year,ppt,site,long.scaled,long.center
-98.514125,33.913161,1,2003,2002,3.25,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2004,2003,30.83,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2004,2003,37.31,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2004,2003,81.02,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2004,2003,151.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2004,2003,45.04,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2004,2003,14.63,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2004,2003,35.92,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2004,2003,45.54,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2004,2003,50.34,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2004,2003,44.92,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2004,2003,54.22,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2004,2003,64.45,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2004,2003,141.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2004,2003,34.44,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2005,2004,14.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2005,2004,37.35,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2005,2004,70.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2005,2004,92.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2005,2004,42.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2005,2004,37.93,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2005,2004,80.35,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2005,2004,56.67,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2005,2004,67.67,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2005,2004,123.77,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2005,2004,33.87,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2005,2004,110.2,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2005,2004,81.83,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2005,2004,44.28,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2006,2005,3.86,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2006,2005,16.99,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2006,2005,18.56,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2006,2005,107.42,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2006,2005,1.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2006,2005,1.99,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2006,2005,6.92,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2006,2005,7.21,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2006,2005,5.24,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2006,2005,26.67,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2006,2005,2.23,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2006,2005,54.65,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2006,2005,53.61,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2006,2005,14.65,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2007,2006,44.86,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2007,2006,47.38,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2007,2006,150.09,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2007,2006,219.98,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2007,2006,44.81,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2007,2006,19.86,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2007,2006,25.74,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2007,2006,37.08,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2007,2006,41.93,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2007,2006,58.78,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2007,2006,32.59,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2007,2006,121.24,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2007,2006,179.78,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2007,2006,47.38,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2008,2007,4.29,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2008,2007,7.36,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2008,2007,34.22,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2008,2007,83.07,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2008,2007,0.96,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2008,2007,1.42,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2008,2007,3.91,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2008,2007,17.44,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2008,2007,10.57,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2008,2007,21.36,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2008,2007,2.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2008,2007,2.15,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2008,2007,95.25,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2008,2007,1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2009,2008,0.91,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2009,2008,5.75,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2009,2008,9.78,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2009,2008,27.24,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2009,2008,7.76,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2009,2008,0.87,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2009,2008,2.23,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2009,2008,7.38,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2009,2008,3.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2009,2008,5.94,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2009,2008,4.39,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2009,2008,16.21,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2009,2008,9.89,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2009,2008,9.68,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2010,2009,71.86,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2010,2009,66.99,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2010,2009,77.62,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2010,2009,72.02,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2010,2009,49.65,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2010,2009,30.57,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2010,2009,17.53,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2010,2009,43,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2010,2009,14.95,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2010,2009,38.89,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2010,2009,37.83,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2010,2009,68.15,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2010,2009,52.83,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2010,2009,54.58,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2011,2010,9.12,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2011,2010,23.55,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2011,2010,83.28,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2011,2010,124.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2011,2010,2.14,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2011,2010,2.43,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2011,2010,5.44,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2011,2010,3.77,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2011,2010,9.41,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2011,2010,9.08,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2011,2010,2.83,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2011,2010,40.24,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2011,2010,113.86,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2011,2010,10.03,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2012,2011,43.25,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2012,2011,46.33,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2012,2011,169.69,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2012,2011,147.63,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2012,2011,26.79,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2012,2011,1.15,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2012,2011,6.47,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2012,2011,31.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2012,2011,5.49,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2012,2011,7.89,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2012,2011,4.34,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2012,2011,147.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2012,2011,78.33,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2012,2011,56.11,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2013,2012,35.86,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2013,2012,42.37,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2013,2012,71.72,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2013,2012,119.79,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2013,2012,23.52,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2013,2012,16.53,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2013,2012,12.36,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2013,2012,29.42,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2013,2012,14.74,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2013,2012,80.02,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2013,2012,25.48,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2013,2012,86.42,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2013,2012,101.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2013,2012,24.58,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2014,2013,0.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2014,2013,3.34,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2014,2013,22.46,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2014,2013,61.22,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2014,2013,1.06,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2014,2013,0.88,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2014,2013,4.08,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2014,2013,5.63,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2014,2013,6.17,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2014,2013,17.13,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2014,2013,0.12,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2014,2013,5.65,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2014,2013,34.46,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2014,2013,4.47,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2015,2014,38.53,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2015,2014,38.52,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2015,2014,141.9,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2015,2014,123.15,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2015,2014,45.42,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2015,2014,42.33,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2015,2014,14.29,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2015,2014,39.22,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2015,2014,22.47,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2015,2014,18.63,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2015,2014,45.26,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2015,2014,90.38,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2015,2014,80.35,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2015,2014,58.86,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2016,2015,4.91,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2016,2015,6.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2016,2015,27.15,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2016,2015,50.11,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2016,2015,12.47,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2016,2015,4.25,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2016,2015,11.19,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2016,2015,7.68,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2016,2015,10.31,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2016,2015,14.93,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2016,2015,10.32,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2016,2015,24.37,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2016,2015,49.93,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2016,2015,18.01,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2017,2016,25.43,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2017,2016,33.01,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2017,2016,116.21,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2017,2016,130.14,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2017,2016,45.44,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2017,2016,75.26,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2017,2016,67.46,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2017,2016,38.29,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2017,2016,63.98,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2017,2016,71.21,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2017,2016,53.85,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2017,2016,78.77,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2017,2016,145.88,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2017,2016,53.09,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2018,2017,1.99,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2018,2017,3.84,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2018,2017,13.88,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2018,2017,67.93,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2018,2017,1.76,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2018,2017,0.47,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2018,2017,2.93,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2018,2017,8.41,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2018,2017,7.46,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2018,2017,17.59,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2018,2017,1.87,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2018,2017,8.26,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2018,2017,48.21,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2018,2017,5.92,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2019,2018,6.11,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2019,2018,12.38,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2019,2018,93.27,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2019,2018,117.88,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2019,2018,19.13,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2019,2018,1.94,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2019,2018,19.73,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2019,2018,41.49,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2019,2018,27.51,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2019,2018,57.21,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2019,2018,3.32,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2019,2018,31.2,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2019,2018,109.35,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2019,2018,46.29,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1979,1978,32.96,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1979,1978,32.68,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1979,1978,73.29,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1979,1978,121.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1979,1978,10.37,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1979,1978,5.54,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1979,1978,5.41,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1979,1978,17.36,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1979,1978,13.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1979,1978,21.94,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1979,1978,18.39,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1979,1978,63.1,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1979,1978,90.69,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1979,1978,21.9,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1980,1979,7.67,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1980,1979,17.71,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1980,1979,41.55,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1980,1979,63.66,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1980,1979,14.17,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1980,1979,16.98,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1980,1979,19.91,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1980,1979,24.02,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1980,1979,32.95,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1980,1979,49.44,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1980,1979,9.95,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1980,1979,35.12,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1980,1979,68.03,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1980,1979,30.85,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1981,1980,10.18,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1981,1980,12.2,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1981,1980,35.93,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1981,1980,56.53,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1981,1980,27.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1981,1980,3.35,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1981,1980,4.51,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1981,1980,24.89,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1981,1980,10.22,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1981,1980,33.94,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1981,1980,18.33,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1981,1980,26.22,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1981,1980,52.86,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1981,1980,92.12,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1982,1981,36.49,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1982,1981,48.06,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1982,1981,25.68,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1982,1981,44.29,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1982,1981,21.71,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1982,1981,10.96,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1982,1981,35.78,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1982,1981,24.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1982,1981,26.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1982,1981,13.81,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1982,1981,11.06,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1982,1981,48.22,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1982,1981,54.25,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1982,1981,31.34,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1983,1982,28.38,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1983,1982,38.61,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1983,1982,96.45,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1983,1982,115.66,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1983,1982,35.76,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1983,1982,33.64,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1983,1982,50.89,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1983,1982,45.81,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1983,1982,51.58,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1983,1982,46.82,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1983,1982,12.45,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1983,1982,48.43,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1983,1982,120.94,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1983,1982,29.03,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1984,1983,5.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1984,1983,7.76,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1984,1983,34.5,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1984,1983,91.82,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1984,1983,14.69,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,2,1984,1983,10.96,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,2,1984,1983,18.05,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,2,1984,1983,39.34,elreno,0.211630768,0.480863357
-97.672833,37.538006,2,1984,1983,32.37,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,2,1984,1983,69.47,psu,1.645407545,3.738663357
-101.8833,33.5667,2,1984,1983,3.77,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,2,1984,1983,61.7,llela,0.648699869,1.473963357
-95.920129,29.920887,2,1984,1983,78.26,Katy,1.108289626,2.518234357
-98.514125,33.913161,2,1984,1983,30.05,wf,-0.033343141,-0.075761643
-101.2,30.71,2,1985,1984,25.41,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,2,1985,1984,19.73,llano,-0.5866772,-1.333036643
-97.469,30.179,2,1985,1984,45.61,lostP,0.426622466,0.969363357
-95.551,30.7233,2,1985,1984,117.72,shsu,1.270745451,2.887363357
-99.2906,34.1511,2,1985,1984,59.6,vernon,-0.375074316,-0.852236643
