rcp,model,longitude,latitude,unit,site,transition,season,pr
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1858-1859,gs,528.4700538
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1859-1860,ds,368.8709718
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1859-1860,gs,762.8631888
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1860-1861,ds,320.6451565
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1860-1861,gs,778.776512
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1861-1862,ds,311.1935491
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1861-1862,gs,701.4930856
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1862-1863,ds,332.5806399
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1862-1863,gs,633.5806409
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1863-1864,ds,347.483867
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1863-1864,gs,808.3793048
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1864-1865,ds,574.3870757
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1864-1865,gs,598.3801892
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1865-1866,ds,534.1612878
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1865-1866,gs,856.0506996
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1866-1867,ds,419.7419382
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1866-1867,gs,640.2212063
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1867-1868,ds,288.9354849
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1867-1868,gs,741.790876
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1868-1869,ds,274.8387137
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1868-1869,gs,518.8156714
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1869-1870,ds,511.0967676
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1869-1870,gs,696.9723554
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1870-1871,ds,456.3548487
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1870-1871,gs,476.3663499
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1871-1872,ds,411.2580571
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1871-1872,gs,830.7263801
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1872-1873,ds,431.9032331
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1872-1873,gs,636.9976906
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1873-1874,ds,431.2580665
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1873-1874,gs,736.3617413
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1874-1875,ds,249.7096774
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1874-1875,gs,770.0391716
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1875-1876,ds,290.3548439
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1875-1876,gs,721.6774197
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1876-1877,ds,313.3225735
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1876-1877,gs,923.5760528
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1877-1878,ds,396.8064532
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1877-1878,gs,618.3548447
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1878-1879,ds,293.0322585
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1878-1879,gs,575.7373296
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1879-1880,ds,320.6129119
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1879-1880,gs,658.5472753
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1880-1881,ds,406.7096839
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1880-1881,gs,675.536867
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1881-1882,ds,298.8387061
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1881-1882,gs,679.2834143
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1882-1883,ds,362.3548305
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1882-1883,gs,511.2811124
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1883-1884,ds,388.8387083
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1883-1884,gs,840.6028966
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1884-1885,ds,316.7741899
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1884-1885,gs,935.7488519
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1885-1886,ds,389.4193526
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1885-1886,gs,717.048396
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1886-1887,ds,498.9999903
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1886-1887,gs,701.1981571
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1887-1888,ds,387.5161257
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1887-1888,gs,707.499444
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1888-1889,ds,586.0645263
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1888-1889,gs,639.1543815
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1889-1890,ds,373.0967806
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1889-1890,gs,730.5046164
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1890-1891,ds,299.9999982
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1890-1891,gs,828.37558
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1891-1892,ds,521.8709623
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1891-1892,gs,666.412685
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1892-1893,ds,393.2258064
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1892-1893,gs,647.2764991
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1893-1894,ds,338.2580641
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1893-1894,gs,432.5138289
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1894-1895,ds,274.9354901
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1894-1895,gs,382.6221219
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1895-1896,ds,433.2903286
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1895-1896,gs,725.5706392
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1896-1897,ds,276.8064535
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1896-1897,gs,580.8571367
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1897-1898,ds,268.6774192
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1897-1898,gs,577.815659
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1898-1899,ds,285.7096825
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1898-1899,gs,539.8571458
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1899-1900,ds,420.2580649
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1899-1900,gs,899.6612997
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1900-1901,ds,367.6774197
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1900-1901,gs,648.6659049
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1901-1902,ds,343.0645266
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1901-1902,gs,513.0990744
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1902-1903,ds,316.64517
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1902-1903,gs,762.1267267
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1903-1904,ds,311.0322575
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1903-1904,gs,841.7463914
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1904-1905,ds,495.5806468
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1904-1905,gs,827.5990679
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1905-1906,ds,216.7741901
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1905-1906,gs,641.4631325
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1906-1907,ds,304.2903258
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1906-1907,gs,622.6589975
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1907-1908,ds,481.0000125
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1907-1908,gs,752.9688644
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1908-1909,ds,303.7096862
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1908-1909,gs,924.207372
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1909-1910,ds,360.4193496
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1909-1910,gs,456.2488431
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1910-1911,ds,476.3548299
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1910-1911,gs,620.5576076
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1911-1912,ds,364.1612905
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1911-1912,gs,682.4449478
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1912-1913,ds,471.1935465
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1912-1913,gs,440.3617555
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1913-1914,ds,321.0322527
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1913-1914,gs,591.0852586
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1914-1915,ds,360.2580697
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1914-1915,gs,725.6428514
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1915-1916,ds,386.1290396
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1915-1916,gs,681.6818694
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1916-1917,ds,319.6774208
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1916-1917,gs,1048.995395
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1917-1918,ds,366.6774252
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1917-1918,gs,841.3456175
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1918-1919,ds,283.677418
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1918-1919,gs,623.8916965
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1919-1920,ds,508.0322521
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1919-1920,gs,673.9154662
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1920-1921,ds,303.5806416
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1920-1921,gs,813.6912479
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1921-1922,ds,406.3870911
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1921-1922,gs,623.7926322
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1922-1923,ds,450.2580625
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1922-1923,gs,729.92628
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1923-1924,ds,284.2903258
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1923-1924,gs,521.0133495
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1924-1925,ds,277.1290368
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1924-1925,gs,626.7580552
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1925-1926,ds,297.2258061
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1925-1926,gs,679.1382497
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1926-1927,ds,258.7419298
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1926-1927,gs,752.7050726
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1927-1928,ds,380.6774152
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1927-1928,gs,853.8698676
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1928-1929,ds,345.0322593
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1928-1929,gs,848.788016
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1929-1930,ds,297.129032
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1929-1930,gs,548.8986186
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1930-1931,ds,400.6128929
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1930-1931,gs,495.3940083
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1931-1932,ds,345.3548355
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1931-1932,gs,840.5317052
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1932-1933,ds,427.3548457
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1932-1933,gs,674.3755761
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1933-1934,ds,302.5161247
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1933-1934,gs,1059.359447
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1934-1935,ds,456.5806415
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1934-1935,gs,540.6658978
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1935-1936,ds,197.9999963
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1935-1936,gs,529.7041157
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1936-1937,ds,306.8387099
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1936-1937,gs,715.8133747
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1937-1938,ds,266.4838678
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1937-1938,gs,579.0783504
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1938-1939,ds,385.2258026
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1938-1939,gs,481.8986137
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1939-1940,ds,455.9032302
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1939-1940,gs,654.57064
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1940-1941,ds,303.3225806
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1940-1941,gs,847.3064473
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1941-1942,ds,350.7742011
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1941-1942,gs,570.6221289
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1942-1943,ds,390.7419305
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1942-1943,gs,883.912453
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1943-1944,ds,352.0000026
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1943-1944,gs,634.5795275
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1944-1945,ds,305.3225792
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1944-1945,gs,578.3179645
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1945-1946,ds,245.2903205
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1945-1946,gs,557.3525329
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1946-1947,ds,243.4516112
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1946-1947,gs,727.7765057
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1947-1948,ds,293.5161334
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1947-1948,gs,567.9655137
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1948-1949,ds,365.161285
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1948-1949,gs,947.7488434
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1949-1950,ds,271.9999957
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1949-1950,gs,775.8410081
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1950-1951,ds,360.9677398
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1950-1951,gs,764.1013714
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1951-1952,ds,313.0322537
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1951-1952,gs,604.5361436
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1952-1953,ds,277.1290368
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1952-1953,gs,669.5599032
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1953-1954,ds,343.3548346
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1953-1954,gs,621.7626745
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1954-1955,ds,342.4516117
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1954-1955,gs,597.0806503
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1955-1956,ds,500.548368
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1955-1956,gs,588.5650821
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1956-1957,ds,308.9677389
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1956-1957,gs,760.6728057
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1957-1958,ds,306.645157
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1957-1958,gs,716.995399
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1958-1959,ds,262.6129012
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1958-1959,gs,679.8663641
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1959-1960,ds,315.0000029
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1959-1960,gs,845.844273
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1960-1961,ds,254.3548411
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1960-1961,gs,606.366362
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1961-1962,ds,321.4838713
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1961-1962,gs,597.2188906
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1962-1963,ds,295.8709741
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1962-1963,gs,536.1705062
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1963-1964,ds,275.5483861
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1963-1964,gs,771.7163487
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1964-1965,ds,249.0645155
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1964-1965,gs,1294.594465
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1965-1966,ds,227.5483848
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1965-1966,gs,872.1843346
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1966-1967,ds,322.6451551
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1966-1967,gs,541.9193576
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1967-1968,ds,290.645159
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1967-1968,gs,820.6362776
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1968-1969,ds,316.6128959
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1968-1969,gs,871.9193664
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1969-1970,ds,634.93548
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1969-1970,gs,712.4884879
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1970-1971,ds,378.3548381
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1970-1971,gs,687.2396386
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1971-1972,ds,448.8064541
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1971-1972,gs,975.3971074
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1972-1973,ds,324.6129043
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1972-1973,gs,621.2995318
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1973-1974,ds,282.3870942
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1973-1974,gs,670.2926264
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1974-1975,ds,327.8064503
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1974-1975,gs,659.380186
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1975-1976,ds,269.6451644
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1975-1976,gs,644.7252555
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1976-1977,ds,393.032263
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1976-1977,gs,604.2603625
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1977-1978,ds,219.2258095
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1977-1978,gs,765.1036927
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1978-1979,ds,353.7419308
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1978-1979,gs,654.8571408
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1979-1980,ds,400.6129023
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1979-1980,gs,722.4616299
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1980-1981,ds,425.1612896
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1980-1981,gs,682.6451627
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1981-1982,ds,299.3548375
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1981-1982,gs,680.8940135
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1982-1983,ds,306.8387099
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1982-1983,gs,450.2211996
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1983-1984,ds,491.3870922
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1983-1984,gs,590.8542795
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1984-1985,ds,358.1290218
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1984-1985,gs,920.1543803
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1985-1986,ds,406.0322443
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1985-1986,gs,658.4792604
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1986-1987,ds,361.4193536
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1986-1987,gs,757.5230463
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1987-1988,ds,300.0967664
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1987-1988,gs,995.8498291
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1988-1989,ds,310.677413
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1988-1989,gs,839.7834101
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1989-1990,ds,300.4838673
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1989-1990,gs,812.1958671
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1990-1991,ds,294.9677394
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1990-1991,gs,443.5000037
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1991-1992,ds,271.7096759
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1991-1992,gs,694.041168
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1992-1993,ds,369.2580633
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1992-1993,gs,1122.421657
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1993-1994,ds,449.1935503
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1993-1994,gs,1029.440082
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1994-1995,ds,474.3870901
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1994-1995,gs,846.175119
historical,CESM1-BGC,-95.551,30.7233,kg m-2 s-1,shsu,1995-1996,ds,249.5483881
