"location","rcp","model","longitude","latitude","unit","site","transition","season","tas"
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2088-2089","gs",16.29946875
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2089-2090","ds",29.8185625
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2089-2090","gs",16.0232625
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2090-2091","ds",29.327
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2090-2091","gs",16.16574375
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2091-2092","ds",28.2235
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2091-2092","gs",16.4912625
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2092-2093","ds",31.884475
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2092-2093","gs",17.60706875
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2093-2094","ds",29.2842375
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2093-2094","gs",16.83265625
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2094-2095","ds",30.999575
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2094-2095","gs",17.24185
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2095-2096","ds",31.7119125
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2095-2096","gs",16.6045375
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2096-2097","ds",30.512875
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2096-2097","gs",16.9146375
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2097-2098","ds",28.0206000000001
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2097-2098","gs",15.7248187500001
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2098-2099","ds",31.704975
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2098-2099","gs",18.23948125
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2099-2100","ds",33.1374875
11,"rcp85","MIROC5",-101.8833,33.5667,"Degree Kelvin","lubbock","2099-2100","gs",17.0915562500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1849-1850","gs",15.671
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1850-1851","ds",27.584
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1850-1851","gs",15.60271875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1851-1852","ds",29.6168750000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1851-1852","gs",15.27560625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1852-1853","ds",28.3880375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1852-1853","gs",15.24955625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1853-1854","ds",29.23435
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1853-1854","gs",15.1312875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1854-1855","ds",27.1394750000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1854-1855","gs",14.82859375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1855-1856","ds",28.223425
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1855-1856","gs",14.53139375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1856-1857","ds",25.3441
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1856-1857","gs",13.741
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1857-1858","ds",26.4320625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1857-1858","gs",14.8427625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1858-1859","ds",27.2311625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1858-1859","gs",14.1642875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1859-1860","ds",28.632475
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1859-1860","gs",13.88789375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1860-1861","ds",27.0072
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1860-1861","gs",14.3250875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1861-1862","ds",26.4345625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1861-1862","gs",14.0860125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1862-1863","ds",27.6413875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1862-1863","gs",13.861025
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1863-1864","ds",28.4920375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1863-1864","gs",14.09150625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1864-1865","ds",26.576125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1864-1865","gs",12.5662625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1865-1866","ds",26.6950875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1865-1866","gs",14.05925
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1866-1867","ds",27.4321375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1866-1867","gs",13.235025
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1867-1868","ds",27.111825
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1867-1868","gs",14.3250625000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1868-1869","ds",26.1941375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1868-1869","gs",14.171625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1869-1870","ds",28.1674625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1869-1870","gs",12.888275
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1870-1871","ds",29.5012125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1870-1871","gs",15.14450625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1871-1872","ds",27.5541375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1871-1872","gs",14.6190625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1872-1873","ds",27.3465625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1872-1873","gs",13.1207375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1873-1874","ds",28.0171125000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1873-1874","gs",14.124575
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1874-1875","ds",27.8333250000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1874-1875","gs",15.46916875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1875-1876","ds",30.1298375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1875-1876","gs",13.88784375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1876-1877","ds",26.1092875000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1876-1877","gs",14.5983562500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1877-1878","ds",26.8372875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1877-1878","gs",13.83255625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1878-1879","ds",29.46095
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1878-1879","gs",14.3962187500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1879-1880","ds",26.5766125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1879-1880","gs",12.503525
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1880-1881","ds",28.263325
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1880-1881","gs",15.30189375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1881-1882","ds",27.61905
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1881-1882","gs",14.09785625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1882-1883","ds",27.239425
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1882-1883","gs",15.53915
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1883-1884","ds",28.8701
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1883-1884","gs",13.57088125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1884-1885","ds",26.36965
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1884-1885","gs",13.18441875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1885-1886","ds",28.5241125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1885-1886","gs",14.85216875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1886-1887","ds",28.5486
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1886-1887","gs",13.04244375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1887-1888","ds",28.4892
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1887-1888","gs",13.0309937500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1888-1889","ds",26.39
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1888-1889","gs",13.62218125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1889-1890","ds",28.2779375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1889-1890","gs",14.4288375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1890-1891","ds",26.4650375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1890-1891","gs",12.65453125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1891-1892","ds",24.790425
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1891-1892","gs",14.378075
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1892-1893","ds",27.01615
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1892-1893","gs",13.3193875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1893-1894","ds",28.4746875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1893-1894","gs",14.0927
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1894-1895","ds",28.2750875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1894-1895","gs",14.0909375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1895-1896","ds",27.21415
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1895-1896","gs",13.84836875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1896-1897","ds",27.7683
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1896-1897","gs",14.7142375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1897-1898","ds",28.1209
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1897-1898","gs",15.18305
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1898-1899","ds",27.896975
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1898-1899","gs",15.48978125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1899-1900","ds",26.9994875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1899-1900","gs",14.184775
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1900-1901","ds",25.739
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1900-1901","gs",13.3813375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1901-1902","ds",25.628925
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1901-1902","gs",14.28255625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1902-1903","ds",27.420525
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1902-1903","gs",13.9424437500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1903-1904","ds",27.145825
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1903-1904","gs",12.92208125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1904-1905","ds",27.5171125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1904-1905","gs",13.1355375000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1905-1906","ds",25.817025
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1905-1906","gs",15.92314375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1906-1907","ds",29.591525
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1906-1907","gs",13.635675
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1907-1908","ds",27.6334625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1907-1908","gs",13.01753125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1908-1909","ds",27.33315
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1908-1909","gs",14.23481875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1909-1910","ds",25.1089625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1909-1910","gs",14.7621
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1910-1911","ds",27.18965
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1910-1911","gs",13.2705
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1911-1912","ds",26.92985
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1911-1912","gs",13.12709375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1912-1913","ds",25.400175
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1912-1913","gs",12.8648875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1913-1914","ds",25.7507
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1913-1914","gs",13.5566
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1914-1915","ds",27.6648
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1914-1915","gs",13.934175
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1915-1916","ds",26.9532625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1915-1916","gs",13.2660500000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1916-1917","ds",29.056225
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1916-1917","gs",14.43304375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1917-1918","ds",28.7028875000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1917-1918","gs",16.55066875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1918-1919","ds",28.7363125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1918-1919","gs",14.75925
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1919-1920","ds",28.2231875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1919-1920","gs",13.54220625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1920-1921","ds",25.8632875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1920-1921","gs",14.02800625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1921-1922","ds",26.2308
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1921-1922","gs",14.25215625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1922-1923","ds",26.9806625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1922-1923","gs",13.2276875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1923-1924","ds",26.639325
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1923-1924","gs",14.0197625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1924-1925","ds",25.541325
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1924-1925","gs",14.207625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1925-1926","ds",28.163625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1925-1926","gs",14.31675625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1926-1927","ds",28.868725
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1926-1927","gs",14.0847125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1927-1928","ds",28.1473875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1927-1928","gs",13.5049125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1928-1929","ds",24.4864875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1928-1929","gs",14.43099375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1929-1930","ds",27.2159375000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1929-1930","gs",14.0007375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1930-1931","ds",27.9286875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1930-1931","gs",13.93538125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1931-1932","ds",28.6850625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1931-1932","gs",14.6753
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1932-1933","ds",30.704975
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1932-1933","gs",13.39545625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1933-1934","ds",28.3469625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1933-1934","gs",13.49705
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1934-1935","ds",27.1300875000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1934-1935","gs",14.18469375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1935-1936","ds",27.99535
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1935-1936","gs",14.3362750000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1936-1937","ds",26.189375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1936-1937","gs",13.93388125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1937-1938","ds",26.5332625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1937-1938","gs",14.1284625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1938-1939","ds",27.604425
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1938-1939","gs",14.05618125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1939-1940","ds",28.3354875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1939-1940","gs",13.87375625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1940-1941","ds",28.565225
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1940-1941","gs",15.1499250000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1941-1942","ds",28.932175
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1941-1942","gs",15.1448
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1942-1943","ds",27.0990125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1942-1943","gs",13.36035
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1943-1944","ds",27.5466625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1943-1944","gs",14.34063125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1944-1945","ds",26.9044500000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1944-1945","gs",13.195425
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1945-1946","ds",27.7160125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1945-1946","gs",14.4128125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1946-1947","ds",29.1526875000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1946-1947","gs",13.6258437500001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1947-1948","ds",26.1485
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1947-1948","gs",13.82285625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1948-1949","ds",25.1867375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1948-1949","gs",14.1690875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1949-1950","ds",28.930675
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1949-1950","gs",15.6003625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1950-1951","ds",30.4592125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1950-1951","gs",14.4542625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1951-1952","ds",27.3205875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1951-1952","gs",14.46519375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1952-1953","ds",25.10435
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1952-1953","gs",12.2094875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1953-1954","ds",26.4472500000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1953-1954","gs",13.36878125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1954-1955","ds",27.3706500000001
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1954-1955","gs",14.3122625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1955-1956","ds",29.270925
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1955-1956","gs",13.59235
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1956-1957","ds",28.333525
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1956-1957","gs",12.9406875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1957-1958","ds",26.9222
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1957-1958","gs",12.66933125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1958-1959","ds",26.309225
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1958-1959","gs",13.72860625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1959-1960","ds",25.9701
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1959-1960","gs",14.31059375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1960-1961","ds",26.015225
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1960-1961","gs",13.63074375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1961-1962","ds",26.4716
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1961-1962","gs",14.27823125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1962-1963","ds",25.6886875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1962-1963","gs",12.7783125
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1963-1964","ds",22.9984375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1963-1964","gs",14.02941875
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1964-1965","ds",27.115375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1964-1965","gs",13.44874375
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1965-1966","ds",27.0978625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1965-1966","gs",13.56815625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1966-1967","ds",27.178775
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1966-1967","gs",13.61170625
12,"historical","ACCESS1-3",-96.9644,33.0692,"Degree Kelvin","llela","1967-1968","ds",27.832175
